关键词,职位,薪资,城市,公司,经验,学历,所属专业,公司规模,在招职位数,职位描述
养老,高端养老规划师（双休+高薪资）,8-13K,北京,伯洋教育,经验不限,大专,智慧健康养老服务与管理专业,1000-9999人,1,"高端养老社区简介：
1、全国布局36个城市43家高端养老社区，完全实现全国候鸟旅居式养老。
2、国际标准的CCRC养老模式，提供活力养老区、协助护理区、专业护理区、记忆照护区的不同阶段的养老服务
3、社区文化产品：居民理事会、俱乐部、老年大学。
4、五位一体服务：温馨的家、开放的大学、优雅的俱乐部、高端医疗保健中心、长辈心灵和精神的家园。

行业岗位介绍：
1、高端养老规划师是全新的职业，依托公司养老/大健康生态体系，定位服务于中高净值人群，提供全生命周期的健康和财富解决方案。
2、公司战略性投资打造一支高学历、高素质、高绩效的高端养老规划师团队。

岗位职责：
1、提供客户资源，邀请客户参观高端养老社区，持续开发意向客户，通过体验式营销促成签单。
2、贯彻执行总公司高客战略，通过公司组织的各类活动，如酒会、讲座、沙龙、论坛等，持续开发不同需求的客户。
3、负责公司现有客户的梳理与信息维护，进行客户二次开发并持续跟进。

任职要求：
1、年龄：25-49岁（年龄不符合的伙伴，如果您很优秀，可以适当放宽）。
2、学历：大专以上（学信网可查，优秀者可适当放宽）。
3．品质：职业素质良好，无不良从业行为记录及刑事、金融等犯罪记录
4、工作经验不限，有养老、大健康、金融、教培、房地产、旅游、销售工作经验者优先。
5、具有高度的工作热情，优秀的沟通表达能力、责任心强、自律性强、抗压性好、踏实肯干、团队协作性好，有野心、赚钱欲望强烈、敢于追求高薪的伙伴优先！

薪酬福利待遇：
1、薪资范围：8000/月（上不封顶）
2、薪资构成：责任底薪+高提成+季度奖+年终奖+续期奖+服务奖+管理奖
3、公司各个阶段的现金奖励、实物奖励、国内外旅游奖励、提升奖励、定期体检、团建聚餐等。
4、完善的公司福利保障，员工享有意外保险、住院保险、疾病保险、身故保险、养老保险、企业年金等方面的充足保障。

晋升机制：
成熟完善的各层级培训机制，公开透明的晋升机制，帮助新员工快速适应和发展。
提倡鼓励晋升，最快半年晋升管理岗，享受管理津贴、育成津贴等。

工作时间：
早9晚6，周末双休，法定节假日正常休息。
"
养老,养老行业,5-6K,北京,彩虹养老,经验不限,中专/中技,其他,20-99人,11,
养老,养老社区运营专员（周末双休）,6-11K,北京,北京燕诚养老,1-3年,大专,智慧健康养老服务与管理专业,100-499人,3,
养老,养老社区讲师,12-18K,北京,利锋健康养老,经验不限,大专,智慧健康养老服务与管理专业,100-499人,3,
养老,养老旅居规划师,10-14K,北京,北京愉路同行科技,1-3年,本科,其他,,,
养老,养老社区销售经理,5-6K,北京,北京海兴隆健康管...,经验不限,大专,智慧健康养老服务与管理专业,20-99人,1,
养老,养老院护工,5-7K,北京,银色年华,1-3年,初中及以下,护理专业,100-499人,8,
养老,朝阳行业-养老咨询顾问,5-10K,北京,北京燕之园养老服务,经验不限,高中,其他,,,
养老,养老风口-销售岗-接受小白,5-6K,北京,北京德众普企业管...,1-3年,大专,其他,,,
养老,急招高端养老公寓护工,4-5K,北京,北京斓馨家政有限公司,经验不限,初中及以下,智慧健康养老服务与管理专业,20-99人,111,
养老,养老机构销售,15-30K,北京,寿山福海集团,1年以内,大专,其他,100-499人,34,
养老,护工-养老院直招,3-5K,北京,椿萱茂康养,1-3年,高中,护理专业,10000人以上,93,
养老,养老旅居营销经理,10-15K,北京,中关村科技,5-10年,大专,其他,1000-9999人,19,
养老,养老大健康服务经理,10-15K,北京,康瑞鑫诚,1年以内,本科,其他,20-99人,5,
养老,销售岗（养老公寓,12-20K,北京,北京万科幸福家养...,经验不限,本科,其他,100-499人,24,
养老,高端养老机构急招护理员,5-7K,北京,悠享生活家政,经验不限,初中及以下,智慧健康养老服务与管理专业,20-99人,19,
养老,养老社区讲解员,6-11K,北京,北京神韵旭祥茶文...,经验不限,大专,智慧健康养老服务与管理专业,,,
养老,太平人寿养老规划咨询,10-15K,北京,中国太平,1-3年,本科,智慧健康养老服务与管理专业,10000人以上,13,
养老,销售经理（养老大健康板块）,15-30K,北京,北京佑增腾飞科技服务,1-3年,本科,其他,,,
养老,养老院护理员,5-6K,北京,福海老年公寓,经验不限,初中及以下,护理专业,,,
养老,养老顾问,10-15K,北京,康泰盛世,3-5年,大专,智慧健康养老服务与管理专业,20-99人,5,
养老,养老公司拓展副总经理,50-60K,北京,某大型房屋建筑工程上市公司,10年以上,本科,其他,,,
养老,高端养老机构销售（8000起）,16-30K,北京,焱焱星起,经验不限,大专,智慧健康养老服务与管理专业,20-99人,2,
养老,养老项目经理,12-24K,北京,北京易康互联信息科技,经验不限,大专,其他,,,
养老,高端养老社区咨询顾问,15-30K,北京,泰康医疗,经验不限,大专,智慧健康养老服务与管理专业,1000-9999人,1,
养老,养老规划师,9-14K·14薪,北京,北京言言思睿文化传媒,经验不限,本科,智慧健康养老服务与管理专业,100-499人,2,"【高薪招聘】养老规划师（银发经济方向）

**职位核心**  
1. 公司提供精准客户资源，无需外出拓客  
2. 底薪8000-15000元 + 月度/季度/年度奖金  
3. 固定工作时间：9:00-18:30（午休2小时）  
4. 月休8天 + 社保公积金 + 年度体检  

**岗位职责**  
- 通过联系目标客户，邀约参加养老主题沙龙  
- 为客户制定个性化养老规划方案（提供专业培训）  
- 组织客户参观实体养老社区，促成服务签约  
- 定期维护客户关系，挖掘深度养老需求  

**任职要求**  
- 本科及以上学历（能力优秀者可放宽至大专）  
- 无金融/法律相关不良记录  
- 具备基础沟通能力，有旅游资源/销售/客服/客户资源经验优先 
- 对养老行业感兴趣，愿意长期深耕发展  

**团队优势**  
 办公室配备全天候零食饮料自助区  
 每月自由选择参与团建活动（聚餐/运动/手工等）  
 对接长三角实体养老社区资源  
 定期参加国内外养老产业培训  

**发展前景**  
我国60岁以上人口已达2.8亿，公司已建成多处高端养老社区，现储备3000+中高端客户资源。加入团队可快速积累养老行业经验，享受银发经济上升期红利。
来源：BOSS直聘"
养老,养老驿站专员,4-6K,北京,翠林敬老院,经验不限,大专,智慧健康养老服务与管理专业,100-499人,8,
养老,养老规划师,12-24K,北京,北京山木咨询服务,经验不限,大专,智慧健康养老服务与管理专业,0-20人,2,
养老,薪资7000急招养老护理员/护工,8-13K,北京,北倍家政,1-3年,初中及以下,智慧健康养老服务与管理专业,0-20人,10,
养老,健康养老顾问,20-25K,北京,某大型其他生活服务公司,1-3年,大专,智慧健康养老服务与管理专业,,,
养老,高端养老健康顾问（双休岗）,12-20K,北京,泰康之家,经验不限,大专,智慧健康养老服务与管理专业,1000-9999人,40,
养老,高端养老规划,5-6K,北京,椿萱茂青塔养老服...,1-3年,大专,智慧健康养老服务与管理专业,10000人以上,4,"岗位职责:
1. 负责制定和执行高端养老规划，确保养老服务的质量和效果。
2. 与团队成员合作，共同完成养老项目的规划和实施。
3. 持续关注养老行业的发展趋势，不断优化和改进养老服务方案。

任职要求：
1. 具备出色的沟通能力和团队合作精神，能够与不同部门和合作伙伴有效协调。
2. 拥有丰富的养老行业经验，熟悉高端养老服务的需求和标准。
3. 具备良好的问题解决能力和创新思维，能够应对养老服务过程中的各种挑战。"
养老,创业合伙人（养老赛道）,50-80K·13薪,北京,乐享美夕,3-5年,本科,其他,,,
养老,高端养老社区销售顾问,20-40K,北京,燕元之家,经验不限,大专,智慧健康养老服务与管理专业,100-499人,7,
养老,养老顾问,12-24K,北京,北京星熠养老服务,1-3年,大专,智慧健康养老服务与管理专业,100-499人,9,
养老,养老规划师,15-30K,北京,北京康瑞健养老服务,1-3年,大专,智慧健康养老服务与管理专业,500-999人,5,
养老,养老护理员,6-9K,北京,北京天华德沣生活服务,经验不限,初中及以下,智慧健康养老服务与管理专业,20-99人,3,
养老,养老护理员,5-6K,北京,北京市海淀区田村...,经验不限,初中及以下,智慧健康养老服务与管理专业,20-99人,2,
养老,养老院护理部主任,7-8K,北京,惠亲养老,5-10年,大专,护理专业,20-99人,1,
养老,养老项目讲解师,21-22K,北京,凉风科技,3-5年,大专,其他,,,
养老,养老规划师,15-24K,北京,北京盛世长乐养老服务,3-5年,本科,智慧健康养老服务与管理专业,20-99人,5,
养老,养老社区宣传员,10-15K,北京,北京康通宁商贸,经验不限,大专,智慧健康养老服务与管理专业,100-499人,2,
养老,养老销售经理,10-15K·13薪,北京,旭诚养老,1-3年,大专,智慧健康养老服务与管理专业,0-20人,4,
养老,养老板块总经理,35-50K·14薪,北京,某知名医疗健康公司,10年以上,大专,其他,,,
养老,银发经济养老社区顾问,11-15K,北京,中国人寿,经验不限,大专,智慧健康养老服务与管理专业,10000人以上,1363,
养老,养老院护理管理人员,5-6K,北京,圣泽峰,经验不限,大专,智慧健康养老服务与管理专业,20-99人,4,
养老,数仿科技招聘安检员,6-7K,北京,数仿科技,经验不限,学历不限,其他,,,
养老,养老规划师,8-10K·13薪,北京,新华保险售后,经验不限,大专,智慧健康养老服务与管理专业,,,
养老,养老驿站销售顾问,8-13K,北京,麟嘉公司,3-5年,大专,智慧健康养老服务与管理专业,100-499人,1,
养老,高端养老社区泰康燕园讲解员（合伙人）,15-30K,北京,泰康燕园,在校/应届,高中,智慧健康养老服务与管理专业,100-499人,5,
养老,养老护理员做长护险,6-7K,北京,亲管家,10年以上,高中,智慧健康养老服务与管理专业,20-99人,5,
养老,养老社区客服岗,6-40K,北京,佛山市顺德区静倩...,经验不限,高中,智慧健康养老服务与管理专业,,,
养老,居家养老陪护护士,10-15K,北京,星爱佳成,1-3年,中专/中技,护理专业,,,
养老,养老社区接待员（提供资源）,8-9K,北京,璞轩养老,经验不限,大专,智慧健康养老服务与管理专业,500-999人,5,
养老,养老产品规划师,15-30K,北京,北京瀛寰供应链管理,1-3年,本科,其他,,,
养老,养老院社工,3-5K,北京,汇都中医院,3-5年,大专,智慧健康养老服务与管理专业,20-99人,8,
养老,居家养老护理员,6-11K,北京,医护家,1-3年,初中及以下,智慧健康养老服务与管理专业,,,
养老,五星养老社区带看经理,12-20K,北京,瀛德旅居,1-3年,大专,智慧健康养老服务与管理专业,500-999人,3,
养老,高端养老社区销售经理,8-13K,北京,合君创富资管公司,5-10年,大专,智慧健康养老服务与管理专业,20-99人,3,
养老,养老咨询规划师,12-24K,北京,北京泰然自得科技,5-10年,本科,其他,,,
养老,养老规划师,6-11K,北京,盛宇万泽,1-3年,大专,智慧健康养老服务与管理专业,,,
养老,养老社区电话销售,25-30K,北京,北京吉星养老服务,经验不限,高中,智慧健康养老服务与管理专业,100-499人,7,
养老,养老资产规划师,6-11K·13薪,北京,北京金雪芽科技,经验不限,大专,其他,,,
养老,养老、旅游、保健品销售顾问,10-15K,北京,北京森藤控股集团,1-3年,高中,其他,,,
养老,养老院护工,6-8K,北京,都挺好,经验不限,初中及以下,护理专业,100-499人,18,
养老,养老机构护理员,5-6K,北京,北京天通大爱颐养中心,1-3年,初中及以下,护理专业,20-99人,1,
养老,养老运营规划师,20-21K,北京,北京峰晴咨询服务,3-5年,大专,智慧健康养老服务与管理专业,100-499人,1,
养老,养老顾问+周末双休,15-30K,北京,康恒,经验不限,大专,智慧健康养老服务与管理专业,100-499人,1,
养老,养老社区项目,10-15K,北京,北京宝诚置地房地...,3-5年,大专,智慧健康养老服务与管理专业,,,
养老,养老行业销售,10-15K,北京,佳惠信达,1-3年,大专,其他,,,
养老,养老驿站站长,6-8K,北京,积善和悦,3-5年,大专,智慧健康养老服务与管理专业,,,
养老,养老顾问,12-15K,北京,中农惠泽,5-10年,大专,智慧健康养老服务与管理专业,,,
养老,养老项目咨询师,16-30K,北京,华谊润景,3-5年,大专,其他,,,
养老,养老社区运营项目经理,15-30K,北京,泰康之家,经验不限,大专,智慧健康养老服务与管理专业,1000-9999人,40,
养老,养老销售(10026),15-30K,北京,乐成集团,1-3年,大专,智慧健康养老服务与管理专业,1000-9999人,55,
养老,养老项目营销总监,20-30K,北京,BOE,5-10年,本科,其他,,,
养老,高端养老服务定制规划师,15-25K,北京,北京通捷惠国际会展,1-3年,本科,智慧健康养老服务与管理专业,,,
养老,养老运营规划师,20-40K,北京,英海服务,经验不限,大专,智慧健康养老服务与管理专业,,,
养老,养老院院长,10-12K,北京,北京赛士商业管理,5-10年,大专,智慧健康养老服务与管理专业,500-999人,3,
养老,养老规划师,5-10K,北京,北京宏润顺茂商贸,1-3年,高中,智慧健康养老服务与管理专业,,,
养老,养老咨询规划师,8-12K,北京,中国人寿海淀营业部,经验不限,本科,其他,,,
养老,高端养老社区销售,20-30K,北京,大家人寿北京分公司,1-3年,大专,智慧健康养老服务与管理专业,1000-9999人,4,
养老,养老顾问,12-13K,北京,北京富源泰健康科技,经验不限,大专,智慧健康养老服务与管理专业,,,
养老,养老销售经理,23-45K,北京,北京康泰新程科技,1-3年,本科,智慧健康养老服务与管理专业,,,
养老,高级养老顾问,20-40K,北京,北京普济寿民咨询管理,1-3年,本科,智慧健康养老服务与管理专业,20-99人,5,
养老,中国人寿养老规划师,9-13K,北京,中国人寿保险,1年以内,大专,智慧健康养老服务与管理专业,10000人以上,4,
养老,养老规划经理,20-30K·14薪,北京,易康养,3-5年,本科,智慧健康养老服务与管理专业,0-20人,3,
养老,养老金销售,23-35K·24薪,北京,华泰某中型保险公司,3-5年,本科,其他,,,
养老,养老院院长,8-12K,北京,德亨仁厚,5-10年,大专,智慧健康养老服务与管理专业,0-20人,48,
